Age,Sex,mu,sigma,P5,P25,P50,P75,P95
11.24907373,F,0.769144072,0.166129865,0.328096413,0.502884179,0.630132105,0.744369125,0.857038945
11.25604783,F,0.76917892,0.166121258,0.328344068,0.503086024,0.630300599,0.744507679,0.85714797
11.26302193,F,0.769213725,0.166112657,0.328591533,0.503287716,0.630468968,0.744646131,0.857256915
11.26999602,F,0.769248489,0.166104064,0.32883881,0.503489255,0.63063721,0.744784481,0.857365783
11.27697012,F,0.769283211,0.166095477,0.329085897,0.503690642,0.630805326,0.744922729,0.857474572
11.28394422,F,0.769317892,0.166086897,0.329332795,0.503891876,0.630973317,0.745060874,0.857583282
11.29091832,F,0.76935253,0.166078324,0.329579504,0.504092958,0.631141181,0.745198918,0.857691914
11.29789241,F,0.769387127,0.166069757,0.329826023,0.504293887,0.63130892,0.745336859,0.857800468
11.30486651,F,0.769421682,0.166061197,0.330072354,0.504494664,0.631476532,0.745474699,0.857908943
11.31184061,F,0.769456195,0.166052644,0.330318495,0.504695288,0.631644019,0.745612436,0.858017339
11.31881471,F,0.769490667,0.166044098,0.330564448,0.504895759,0.631811379,0.745750072,0.858125657
11.3257888,F,0.769525096,0.166035558,0.330810212,0.505096078,0.631978614,0.745887605,0.858233896
11.3327629,F,0.769559484,0.166027025,0.331055786,0.505296245,0.632145723,0.746025036,0.858342057
11.339737,F,0.76959383,0.166018499,0.331301173,0.505496259,0.632312706,0.746162365,0.858450139
11.34671109,F,0.769628134,0.16600998,0.33154637,0.505696121,0.632479563,0.746299592,0.858558142
11.35368519,F,0.769662397,0.166001468,0.331791378,0.50589583,0.632646294,0.746436717,0.858666067
11.36065929,F,0.769696617,0.165992962,0.332036198,0.506095388,0.6328129,0.74657374,0.858773913
11.36763339,F,0.769730796,0.165984463,0.33228083,0.506294793,0.632979379,0.74671066,0.85888168
11.37460748,F,0.769764933,0.165975971,0.332525272,0.506494045,0.633145733,0.746847479,0.858989369
11.38158158,F,0.769799028,0.165967485,0.332769527,0.506693146,0.633311961,0.746984195,0.859096978
11.38855568,F,0.769833082,0.165959006,0.333013592,0.506892094,0.633478063,0.74712081,0.85920451
11.39552978,F,0.769867093,0.165950534,0.33325747,0.50709089,0.633644039,0.747257322,0.859311962
11.40250387,F,0.769901063,0.165942069,0.333501159,0.507289534,0.633809889,0.747393732,0.859419336
11.40947797,F,0.769934991,0.16593361,0.33374466,0.507488026,0.633975614,0.74753004,0.85952663
11.41645207,F,0.769968878,0.165925158,0.333987972,0.507686366,0.634141213,0.747666246,0.859633846
11.42342617,F,0.770002722,0.165916713,0.334231096,0.507884553,0.634306686,0.747802349,0.859740983
11.43040026,F,0.770036525,0.165908275,0.334474033,0.508082589,0.634472034,0.747938351,0.859848042
11.43737436,F,0.770070286,0.165899843,0.334716781,0.508280472,0.634637255,0.74807425,0.859955021
11.44434846,F,0.770104005,0.165891419,0.33495934,0.508478204,0.634802351,0.748210048,0.860061922
11.45132256,F,0.770137682,0.165883,0.335201712,0.508675784,0.634967322,0.748345743,0.860168743
11.45829665,F,0.770171317,0.165874589,0.335443896,0.508873211,0.635132166,0.748481336,0.860275486
11.46527075,F,0.770204911,0.165866184,0.335685892,0.509070487,0.635296885,0.748616827,0.86038215
11.47224485,F,0.770238463,0.165857786,0.335927701,0.509267611,0.635461478,0.748752215,0.860488735
11.47921894,F,0.770271973,0.165849395,0.336169321,0.509464583,0.635625946,0.748887502,0.86059524
11.48619304,F,0.770305441,0.165841011,0.336410754,0.509661404,0.635790288,0.749022686,0.860701667
11.49316714,F,0.770338868,0.165832633,0.336651998,0.509858072,0.635954504,0.749157768,0.860808015
11.50014124,F,0.770372253,0.165824262,0.336893056,0.510054589,0.636118595,0.749292749,0.860914284
11.50711533,F,0.770405596,0.165815898,0.337133925,0.510250954,0.63628256,0.749427626,0.861020474
11.51408943,F,0.770438897,0.16580754,0.337374607,0.510447167,0.636446399,0.749562402,0.861126584
11.52106353,F,0.770472156,0.165799189,0.337615102,0.510643229,0.636610113,0.749697076,0.861232616
11.52803763,F,0.770505374,0.165790845,0.337855409,0.510839139,0.636773701,0.749831647,0.861338569
11.53501172,F,0.770538549,0.165782508,0.338095528,0.511034897,0.636937164,0.749966116,0.861444442
11.54198582,F,0.770571683,0.165774177,0.338335461,0.511230504,0.637100501,0.750100483,0.861550236
11.54895992,F,0.770604775,0.165765853,0.338575206,0.511425959,0.637263712,0.750234748,0.861655952
11.55593402,F,0.770637826,0.165757536,0.338814763,0.511621262,0.637426798,0.750368911,0.861761588
11.56290811,F,0.770670834,0.165749226,0.339054134,0.511816414,0.637589759,0.750502971,0.861867145
11.56988221,F,0.770703801,0.165740922,0.339293317,0.512011415,0.637752594,0.750636929,0.861972622
11.57685631,F,0.770736726,0.165732625,0.339532313,0.512206264,0.637915303,0.750770785,0.862078021
11.58383041,F,0.770769609,0.165724335,0.339771122,0.512400962,0.638077887,0.750904539,0.86218334
11.5908045,F,0.770802451,0.165716051,0.340009744,0.512595508,0.638240345,0.751038191,0.86228858
11.5977786,F,0.77083525,0.165707774,0.340248179,0.512789903,0.638402678,0.75117174,0.862393741
11.6047527,F,0.770868008,0.165699504,0.340486427,0.512984146,0.638564886,0.751305187,0.862498822
11.6117268,F,0.770900724,0.16569124,0.340724488,0.513178238,0.638726968,0.751438532,0.862603824
11.61870089,F,0.770933398,0.165682984,0.340962362,0.513372179,0.638888925,0.751571775,0.862708747
11.62567499,F,0.77096603,0.165674734,0.34120005,0.513565968,0.639050756,0.751704916,0.862813591
11.63264909,F,0.770998621,0.16566649,0.341437551,0.513759607,0.639212462,0.751837954,0.862918355
11.63962318,F,0.77103117,0.165658254,0.341674865,0.513953094,0.639374042,0.75197089,0.863023039
11.64659728,F,0.771063677,0.165650024,0.341911992,0.51414643,0.639535497,0.752103724,0.863127645
11.65357138,F,0.771096142,0.165641801,0.342148933,0.514339614,0.639696827,0.752236456,0.863232171
11.66054548,F,0.771128566,0.165633584,0.342385687,0.514532648,0.639858031,0.752369085,0.863336618
11.66751957,F,0.771160947,0.165625374,0.342622255,0.51472553,0.64001911,0.752501612,0.863440985
11.67449367,F,0.771193287,0.165617171,0.342858636,0.514918261,0.640180063,0.752634037,0.863545272
11.68146777,F,0.771225585,0.165608975,0.343094831,0.515110842,0.640340891,0.75276636,0.863649481
11.68844187,F,0.771257841,0.165600785,0.343330839,0.515303271,0.640501594,0.75289858,0.86375361
11.69541596,F,0.771290056,0.165592602,0.343566661,0.515495549,0.640662171,0.753030698,0.863857659
11.70239006,F,0.771322228,0.165584426,0.343802297,0.515687676,0.640822624,0.753162714,0.863961629
11.70936416,F,0.771354359,0.165576256,0.344037747,0.515879652,0.640982951,0.753294628,0.864065519
11.71633826,F,0.771386448,0.165568094,0.34427301,0.516071477,0.641143152,0.753426439,0.86416933
11.72331235,F,0.771418496,0.165559937,0.344508088,0.516263152,0.641303228,0.753558148,0.864273061
11.73028645,F,0.771450501,0.165551788,0.344742979,0.516454675,0.641463179,0.753689755,0.864376712
11.73726055,F,0.771482465,0.165543645,0.344977684,0.516646048,0.641623005,0.75382126,0.864480284
11.74423465,F,0.771514387,0.165535509,0.345212204,0.51683727,0.641782706,0.753952662,0.864583777
11.75120874,F,0.771546267,0.16552738,0.345446537,0.51702834,0.641942281,0.754083962,0.864687189
11.75818284,F,0.771578105,0.165519257,0.345680684,0.517219261,0.642101731,0.75421516,0.864790522
11.76515694,F,0.771609901,0.165511141,0.345914646,0.51741003,0.642261056,0.754346256,0.864893776
11.77213104,F,0.771641656,0.165503032,0.346148422,0.517600649,0.642420256,0.754477249,0.86499695
11.77910513,F,0.771673369,0.165494929,0.346382012,0.517791117,0.64257933,0.75460814,0.865100044
11.78607923,F,0.77170504,0.165486833,0.346615416,0.517981434,0.642738279,0.754738928,0.865203058
11.79305333,F,0.771736669,0.165478744,0.346848635,0.5181716,0.642897104,0.754869615,0.865305993
11.80002742,F,0.771768257,0.165470661,0.347081668,0.518361616,0.643055803,0.755000199,0.865408847
11.80700152,F,0.771799803,0.165462586,0.347314515,0.518551482,0.643214376,0.755130681,0.865511623
11.81397562,F,0.771831307,0.165454516,0.347547177,0.518741197,0.643372825,0.75526106,0.865614318
11.82094972,F,0.771862769,0.165446454,0.347779654,0.518930761,0.643531149,0.755391337,0.865716933
11.82792381,F,0.771894189,0.165438398,0.348011945,0.519120175,0.643689347,0.755521512,0.865819469
11.83489791,F,0.771925568,0.165430349,0.34824405,0.519309438,0.64384742,0.755651585,0.865921925
11.84187201,F,0.771956904,0.165422307,0.348475971,0.519498551,0.644005369,0.755781555,0.866024301
11.84884611,F,0.771988199,0.165414271,0.348707706,0.519687513,0.644163192,0.755911423,0.866126597
11.8558202,F,0.772019452,0.165406242,0.348939256,0.519876325,0.64432089,0.756041188,0.866228814
11.8627943,F,0.772050664,0.165398219,0.34917062,0.520064986,0.644478463,0.756170852,0.86633095
11.8697684,F,0.772081833,0.165390204,0.3494018,0.520253497,0.644635911,0.756300413,0.866433006
11.8767425,F,0.772112961,0.165382195,0.349632794,0.520441858,0.644793234,0.756429871,0.866534983
11.88371659,F,0.772144047,0.165374192,0.349863604,0.520630069,0.644950432,0.756559227,0.86663688
11.89069069,F,0.772175091,0.165366197,0.350094228,0.520818129,0.645107504,0.756688481,0.866738696
11.89766479,F,0.772206094,0.165358208,0.350324667,0.521006039,0.645264452,0.756817633,0.866840433
11.90463889,F,0.772237054,0.165350225,0.350554922,0.521193799,0.645421275,0.756946682,0.86694209
11.91161298,F,0.772267973,0.16534225,0.350784992,0.521381408,0.645577973,0.757075629,0.867043666
11.91858708,F,0.77229885,0.165334281,0.351014876,0.521568867,0.645734546,0.757204474,0.867145163
11.92556118,F,0.772329685,0.165326318,0.351244576,0.521756176,0.645890994,0.757333216,0.86724658
11.93253528,F,0.772360479,0.165318363,0.351474092,0.521943335,0.646047317,0.757461856,0.867347916
11.93950937,F,0.77239123,0.165310414,0.351703422,0.522130344,0.646203515,0.757590393,0.867449173
11.94648347,F,0.77242194,0.165302471,0.351932568,0.522317203,0.646359588,0.757718829,0.867550349
11.95345757,F,0.772452608,0.165294536,0.35216153,0.522503912,0.646515536,0.757847161,0.867651446
11.96043166,F,0.772483234,0.165286607,0.352390307,0.52269047,0.646671359,0.757975392,0.867752462
11.96740576,F,0.772513819,0.165278685,0.352618899,0.522876879,0.646827058,0.75810352,0.867853398
11.97437986,F,0.772544361,0.165270769,0.352847307,0.523063138,0.646982631,0.758231546,0.867954254
11.98135396,F,0.772574862,0.16526286,0.35307553,0.523249246,0.64713808,0.758359469,0.86805503
11.98832805,F,0.772605321,0.165254958,0.353303569,0.523435205,0.647293403,0.75848729,0.868155725
11.99530215,F,0.772635739,0.165247062,0.353531424,0.523621014,0.647448602,0.758615009,0.868256341
12.00227625,F,0.772666114,0.165239173,0.353759095,0.523806673,0.647603676,0.758742625,0.868356876
12.00925035,F,0.772696448,0.165231291,0.353986581,0.523992182,0.647758625,0.758870139,0.868457331
12.01622444,F,0.77272674,0.165223415,0.354213883,0.524177541,0.647913449,0.75899755,0.868557705
12.02319854,F,0.77275699,0.165215546,0.354441001,0.524362751,0.648068149,0.759124859,0.868658
12.03017264,F,0.772787198,0.165207684,0.354667935,0.52454781,0.648222724,0.759252066,0.868758214
12.03714674,F,0.772817364,0.165199828,0.354894685,0.52473272,0.648377173,0.75937917,0.868858348
12.04412083,F,0.772847489,0.165191979,0.355121251,0.524917481,0.648531498,0.759506172,0.868958401
12.05109493,F,0.772877572,0.165184137,0.355347633,0.525102091,0.648685699,0.759633072,0.869058375
12.05806903,F,0.772907613,0.165176301,0.355573831,0.525286552,0.648839774,0.759759869,0.869158267
12.06504313,F,0.772937612,0.165168472,0.355799845,0.525470863,0.648993725,0.759886563,0.86925808
12.07201722,F,0.77296757,0.165160649,0.356025676,0.525655024,0.649147551,0.760013156,0.869357812
12.07899132,F,0.772997486,0.165152834,0.356251322,0.525839036,0.649301252,0.760139645,0.869457464
12.08596542,F,0.773027359,0.165145024,0.356476785,0.526022899,0.649454829,0.760266033,0.869557035
12.09293951,F,0.773057192,0.165137222,0.356702064,0.526206611,0.649608281,0.760392318,0.869656526
12.09991361,F,0.773086982,0.165129426,0.35692716,0.526390175,0.649761608,0.7605185,0.869755937
12.10688771,F,0.77311673,0.165121637,0.357152072,0.526573588,0.64991481,0.760644581,0.869855267
12.11386181,F,0.773146437,0.165113854,0.3573768,0.526756853,0.650067888,0.760770558,0.869954516
12.1208359,F,0.773176102,0.165106079,0.357601345,0.526939967,0.650220841,0.760896434,0.870053685
12.12781,F,0.773205725,0.165098309,0.357825706,0.527122933,0.650373669,0.761022207,0.870152774
12.1347841,F,0.773235307,0.165090547,0.358049884,0.527305749,0.650526373,0.761147877,0.870251782
12.1417582,F,0.773264846,0.165082791,0.358273879,0.527488415,0.650678952,0.761273445,0.870350709
12.14873229,F,0.773294344,0.165075041,0.35849769,0.527670932,0.650831407,0.761398911,0.870449556
12.15570639,F,0.7733238,0.165067299,0.358721319,0.5278533,0.650983736,0.761524274,0.870548323
12.16268049,F,0.773353214,0.165059563,0.358944763,0.528035519,0.651135942,0.761649534,0.870647008
12.16965459,F,0.773382586,0.165051833,0.359168025,0.528217588,0.651288022,0.761774693,0.870745614
12.17662868,F,0.773411917,0.165044111,0.359391104,0.528399508,0.651439978,0.761899748,0.870844138
12.18360278,F,0.773441206,0.165036395,0.359613999,0.528581279,0.65159181,0.762024702,0.870942582
12.19057688,F,0.773470453,0.165028685,0.359836711,0.5287629,0.651743516,0.762149553,0.871040946
12.19755098,F,0.773499658,0.165020982,0.360059241,0.528944373,0.651895099,0.762274301,0.871139228
12.20452507,F,0.773528821,0.165013286,0.360281587,0.529125696,0.652046556,0.762398947,0.87123743
12.21149917,F,0.773557943,0.165005596,0.360503751,0.52930687,0.65219789,0.76252349,0.871335552
12.21847327,F,0.773587023,0.164997913,0.360725731,0.529487895,0.652349098,0.762647931,0.871433592
12.22544737,F,0.773616061,0.164990237,0.360947529,0.529668771,0.652500182,0.76277227,0.871531552
12.23242146,F,0.773645057,0.164982568,0.361169144,0.529849497,0.652651142,0.762896506,0.871629431
12.23939556,F,0.773674011,0.164974904,0.361390576,0.530030075,0.652801977,0.76302064,0.87172723
12.24636966,F,0.773702924,0.164967248,0.361611826,0.530210504,0.652952688,0.763144671,0.871824947
12.25334375,F,0.773731795,0.164959598,0.361832892,0.530390783,0.653103274,0.763268599,0.871922584
12.26031785,F,0.773760624,0.164951955,0.362053777,0.530570914,0.653253735,0.763392426,0.87202014
12.26729195,F,0.773789411,0.164944319,0.362274478,0.530750896,0.653404072,0.763516149,0.872117616
12.27426605,F,0.773818156,0.164936689,0.362494998,0.530930729,0.653554285,0.76363977,0.87221501
12.28124014,F,0.77384686,0.164929065,0.362715334,0.531110413,0.653704373,0.763763289,0.872312324
12.28821424,F,0.773875522,0.164921449,0.362935488,0.531289948,0.653854337,0.763886705,0.872409556
12.29518834,F,0.773904142,0.164913839,0.36315546,0.531469334,0.654004177,0.764010019,0.872506708
12.30216244,F,0.77393272,0.164906235,0.36337525,0.531648572,0.654153892,0.76413323,0.872603779
12.30913653,F,0.773961257,0.164898639,0.363594857,0.53182766,0.654303482,0.764256339,0.872700769
12.31611063,F,0.773989751,0.164891048,0.363814282,0.5320066,0.654452949,0.764379345,0.872797678
12.32308473,F,0.774018204,0.164883465,0.364033525,0.532185391,0.65460229,0.764502249,0.872894506
12.33005883,F,0.774046615,0.164875888,0.364252585,0.532364034,0.654751508,0.76462505,0.872991254
12.33703292,F,0.774074985,0.164868318,0.364471464,0.532542528,0.654900601,0.764747748,0.87308792
12.34400702,F,0.774103312,0.164860754,0.36469016,0.532720873,0.65504957,0.764870345,0.873184505
12.35098112,F,0.774131598,0.164853197,0.364908674,0.532899069,0.655198414,0.764992838,0.87328101
12.35795522,F,0.774159842,0.164845646,0.365127007,0.533077117,0.655347134,0.765115229,0.873377433
12.36492931,F,0.774188044,0.164838103,0.365345157,0.533255016,0.65549573,0.765237518,0.873473775
12.37190341,F,0.774216204,0.164830565,0.365563125,0.533432766,0.655644201,0.765359704,0.873570036
12.37887751,F,0.774244323,0.164823035,0.365780912,0.533610368,0.655792548,0.765481787,0.873666217
12.38585161,F,0.774272399,0.164815511,0.365998517,0.533787822,0.655940771,0.765603768,0.873762316
12.3928257,F,0.774300434,0.164807993,0.366215939,0.533965127,0.65608887,0.765725647,0.873858334
12.3997998,F,0.774328427,0.164800483,0.366433181,0.534142283,0.656236844,0.765847422,0.873954271
12.4067739,F,0.774356379,0.164792978,0.36665024,0.534319291,0.656384694,0.765969096,0.874050126
12.41374799,F,0.774384288,0.164785481,0.366867118,0.534496151,0.65653242,0.766090667,0.874145901
12.42072209,F,0.774412156,0.16477799,0.367083814,0.534672862,0.656680021,0.766212135,0.874241594
12.42769619,F,0.774439982,0.164770506,0.367300329,0.534849425,0.656827498,0.766333501,0.874337207
12.43467029,F,0.774467766,0.164763028,0.367516662,0.535025839,0.656974852,0.766454764,0.874432738
12.44164438,F,0.774495508,0.164755557,0.367732814,0.535202105,0.65712208,0.766575924,0.874528188
12.44861848,F,0.774523209,0.164748092,0.367948784,0.535378223,0.657269185,0.766696982,0.874623557
12.45559258,F,0.774550868,0.164740634,0.368164573,0.535554193,0.657416165,0.766817938,0.874718844
12.46256668,F,0.774578485,0.164733183,0.36838018,0.535730014,0.657563022,0.766938791,0.87481405
12.46954077,F,0.77460606,0.164725738,0.368595606,0.535905687,0.657709754,0.767059541,0.874909175
12.47651487,F,0.774633593,0.1647183,0.368810851,0.536081212,0.657856362,0.767180189,0.875004219
12.48348897,F,0.774661085,0.164710869,0.369025915,0.536256588,0.658002845,0.767300734,0.875099182
12.49046307,F,0.774688535,0.164703444,0.369240797,0.536431816,0.658149205,0.767421176,0.875194063
12.49743716,F,0.774715943,0.164696025,0.369455499,0.536606897,0.65829544,0.767541516,0.875288863
12.50441126,F,0.774743309,0.164688614,0.369670019,0.536781829,0.658441552,0.767661754,0.875383581
12.51138536,F,0.774770633,0.164681208,0.369884358,0.536956613,0.658587539,0.767781889,0.875478219
12.51835946,F,0.774797916,0.16467381,0.370098516,0.537131248,0.658733402,0.767901921,0.875572774
12.52533355,F,0.774825157,0.164666418,0.370312493,0.537305736,0.658879141,0.768021851,0.875667249
12.53230765,F,0.774852356,0.164659033,0.37052629,0.537480076,0.659024756,0.768141678,0.875761642
12.53928175,F,0.774879513,0.164651654,0.370739905,0.537654268,0.659170247,0.768261402,0.875855954
12.54625584,F,0.774906628,0.164644282,0.37095334,0.537828312,0.659315613,0.768381024,0.875950184
12.55322994,F,0.774933702,0.164636916,0.371166593,0.538002207,0.659460856,0.768500544,0.876044333
12.56020404,F,0.774960734,0.164629557,0.371379666,0.538175955,0.659605975,0.76861996,0.8761384
12.56717814,F,0.774987724,0.164622205,0.371592559,0.538349555,0.659750969,0.768739274,0.876232386
12.57415223,F,0.775014672,0.164614859,0.37180527,0.538523007,0.65989584,0.768858486,0.87632629
12.58112633,F,0.775041579,0.16460752,0.372017801,0.538696311,0.660040586,0.768977595,0.876420113
12.58810043,F,0.775068443,0.164600187,0.372230151,0.538869468,0.660185209,0.769096601,0.876513855
12.59507453,F,0.775095266,0.164592861,0.372442321,0.539042476,0.660329707,0.769215505,0.876607515
12.60204862,F,0.775122047,0.164585542,0.372654311,0.539215337,0.660474082,0.769334306,0.876701093
12.60902272,F,0.775148786,0.164578229,0.372866119,0.53938805,0.660618332,0.769453004,0.87679459
12.61599682,F,0.775175484,0.164570923,0.373077748,0.539560615,0.660762459,0.7695716,0.876888005
12.62297092,F,0.77520214,0.164563623,0.373289196,0.539733032,0.660906462,0.769690093,0.876981339
12.62994501,F,0.775228753,0.16455633,0.373500464,0.539905302,0.66105034,0.769808484,0.877074591
12.63691911,F,0.775255326,0.164549043,0.373711551,0.540077424,0.661194095,0.769926771,0.877167761
12.64389321,F,0.775281856,0.164541763,0.373922458,0.540249399,0.661337726,0.770044957,0.87726085
12.65086731,F,0.775308344,0.16453449,0.374133185,0.540421225,0.661481233,0.770163039,0.877353857
12.6578414,F,0.775334791,0.164527223,0.374343732,0.540592904,0.661624616,0.770281019,0.877446783
12.6648155,F,0.775361196,0.164519963,0.374554098,0.540764436,0.661767875,0.770398897,0.877539627
12.6717896,F,0.775387559,0.164512709,0.374764285,0.54093582,0.66191101,0.770516671,0.877632389
12.6787637,F,0.77541388,0.164505462,0.374974291,0.541107056,0.662054021,0.770634344,0.877725069
12.68573779,F,0.77544016,0.164498222,0.375184118,0.541278145,0.662196908,0.770751913,0.877817668
12.69271189,F,0.775466398,0.164490988,0.375393764,0.541449087,0.662339672,0.77086938,0.877910185
12.69968599,F,0.775492594,0.16448376,0.375603231,0.541619881,0.662482312,0.770986744,0.878002621
12.70666008,F,0.775518748,0.16447654,0.375812518,0.541790527,0.662624827,0.771104005,0.878094974
12.71363418,F,0.77554486,0.164469325,0.376021625,0.541961026,0.662767219,0.771221164,0.878187246
12.72060828,F,0.775570931,0.164462118,0.376230552,0.542131378,0.662909487,0.77133822,0.878279436
12.72758238,F,0.775596959,0.164454917,0.376439299,0.542301582,0.663051632,0.771455174,0.878371544
12.73455647,F,0.775622946,0.164447722,0.376647867,0.542471639,0.663193652,0.771572024,0.878463571
12.74153057,F,0.775648891,0.164440534,0.376856255,0.542641548,0.663335549,0.771688773,0.878555515
12.74850467,F,0.775674795,0.164433353,0.377064463,0.54281131,0.663477322,0.771805418,0.878647378
12.75547877,F,0.775700656,0.164426178,0.377272492,0.542980925,0.663618971,0.771921961,0.878739159
12.76245286,F,0.775726476,0.16441901,0.377480341,0.543150393,0.663760496,0.772038401,0.878830858
12.76942696,F,0.775752254,0.164411848,0.37768801,0.543319713,0.663901898,0.772154738,0.878922475
12.77640106,F,0.77577799,0.164404693,0.377895501,0.543488886,0.664043176,0.772270973,0.87901401
12.78337516,F,0.775803685,0.164397545,0.378102811,0.543657912,0.66418433,0.772387105,0.879105463
12.79034925,F,0.775829337,0.164390403,0.378309943,0.543826791,0.66432536,0.772503134,0.879196835
12.79732335,F,0.775854948,0.164383267,0.378516895,0.543995523,0.664466266,0.772619061,0.879288124
12.80429745,F,0.775880517,0.164376138,0.378723667,0.544164107,0.664607049,0.772734885,0.879379332
12.81127155,F,0.775906044,0.164369016,0.378930261,0.544332544,0.664747709,0.772850606,0.879470457
12.81824564,F,0.77593153,0.1643619,0.379136675,0.544500835,0.664888244,0.772966225,0.879561501
12.82521974,F,0.775956973,0.164354791,0.37934291,0.544668978,0.665028656,0.773081741,0.879652462
12.83219384,F,0.775982375,0.164347689,0.379548966,0.544836974,0.665168944,0.773197154,0.879743342
12.83916794,F,0.776007735,0.164340593,0.379754843,0.545004823,0.665309108,0.773312464,0.879834139
12.84614203,F,0.776033053,0.164333503,0.37996054,0.545172525,0.665449149,0.773427672,0.879924855
12.85311613,F,0.77605833,0.16432642,0.380166059,0.54534008,0.665589066,0.773542777,0.880015488
12.86009023,F,0.776083565,0.164319344,0.380371399,0.545507488,0.66572886,0.773657779,0.880106039
12.86706432,F,0.776108757,0.164312274,0.380576559,0.54567475,0.665868529,0.773772679,0.880196509
12.87403842,F,0.776133908,0.164305211,0.380781541,0.545841864,0.666008076,0.773887476,0.880286896
12.88101252,F,0.776159018,0.164298154,0.380986344,0.546008831,0.666147498,0.77400217,0.880377201
12.88798662,F,0.776184085,0.164291104,0.381190968,0.546175652,0.666286797,0.774116762,0.880467424
12.89496071,F,0.776209111,0.16428406,0.381395414,0.546342326,0.666425973,0.77423125,0.880557564
12.90193481,F,0.776234095,0.164277023,0.381599681,0.546508852,0.666565024,0.774345636,0.880647623
12.90890891,F,0.776259037,0.164269992,0.381803769,0.546675233,0.666703953,0.77445992,0.880737599
12.91588301,F,0.776283937,0.164262968,0.382007678,0.546841466,0.666842757,0.7745741,0.880827493
12.9228571,F,0.776308796,0.164255951,0.382211408,0.547007552,0.666981438,0.774688178,0.880917305
12.9298312,F,0.776333612,0.16424894,0.382414961,0.547173492,0.667119996,0.774802153,0.881007035
12.9368053,F,0.776358387,0.164241936,0.382618334,0.547339285,0.66725843,0.774916025,0.881096683
12.9437794,F,0.77638312,0.164234938,0.382821529,0.547504932,0.66739674,0.775029795,0.881186248
12.95075349,F,0.776407812,0.164227947,0.383024546,0.547670431,0.667534927,0.775143462,0.881275731
12.95772759,F,0.776432461,0.164220962,0.383227384,0.547835784,0.667672991,0.775257026,0.881365132
12.96470169,F,0.776457069,0.164213984,0.383430044,0.548000991,0.66781093,0.775370487,0.881454451
