Age,Sex,mu,sigma,P5,P25,P50,P75,P95
12.66692994,F,2.903738477,0.858296792,0.120844309,1.451678092,2.25054837,2.902227423,3.73431342
12.67392872,F,2.903970676,0.858213733,0.122239761,1.452716517,2.251372481,2.902876706,3.734739477
12.6809275,F,2.904202721,0.858130752,0.123634885,1.45375472,2.252196432,2.903525881,3.735165492
12.68792628,F,2.904434612,0.858047848,0.125029682,1.454792701,2.253020224,2.904174948,3.735591464
12.69492506,F,2.904666348,0.857965022,0.126424152,1.45583046,2.253843856,2.904823907,3.736017395
12.70192384,F,2.90489793,0.857882272,0.127818295,1.456867996,2.25466733,2.905472758,3.736443282
12.70892262,F,2.905129358,0.8577996,0.12921211,1.45790531,2.255490644,2.906121502,3.736869128
12.7159214,F,2.905360631,0.857717005,0.130605599,1.458942402,2.256313798,2.906770137,3.73729493
12.72292018,F,2.90559175,0.857634487,0.131998762,1.459979272,2.257136794,2.907418664,3.737720691
12.72991896,F,2.905822714,0.857552046,0.133391597,1.46101592,2.25795963,2.908067083,3.738146409
12.73691774,F,2.906053524,0.857469682,0.134784105,1.462052346,2.258782307,2.908715395,3.738572084
12.74391652,F,2.90628418,0.857387396,0.136176287,1.463088549,2.259604825,2.909363598,3.738997716
12.7509153,F,2.906514681,0.857305186,0.137568143,1.464124531,2.260427183,2.910011693,3.739423307
12.75791408,F,2.906745028,0.857223053,0.138959672,1.465160291,2.261249383,2.910659681,3.739848854
12.76491286,F,2.906975221,0.857140998,0.140350874,1.466195829,2.262071423,2.91130756,3.740274359
12.77191164,F,2.907205259,0.857059019,0.14174175,1.467231144,2.262893304,2.911955331,3.740699821
12.77891042,F,2.907435143,0.856977117,0.1431323,1.468266238,2.263715026,2.912602995,3.74112524
12.7859092,F,2.907664873,0.856895292,0.144522523,1.469301111,2.264536588,2.91325055,3.741550617
12.79290798,F,2.907894448,0.856813544,0.14591242,1.470335761,2.265357992,2.913897997,3.741975951
12.79990676,F,2.908123869,0.856731873,0.147301991,1.471370189,2.266179236,2.914545336,3.742401242
12.80690554,F,2.908353135,0.856650279,0.148691236,1.472404396,2.267000321,2.915192567,3.74282649
12.81390432,F,2.908582247,0.856568762,0.150080155,1.473438381,2.267821247,2.91583969,3.743251696
12.82090309,F,2.908811205,0.856487322,0.151468748,1.474472145,2.268642014,2.916486705,3.743676858
12.82790187,F,2.909040008,0.856405958,0.152857014,1.475505686,2.269462622,2.917133612,3.744101978
12.83490065,F,2.909268657,0.856324671,0.154244956,1.476539006,2.270283071,2.917780411,3.744527055
12.84189943,F,2.909497152,0.856243461,0.155632571,1.477572105,2.271103361,2.918427102,3.744952089
12.84889821,F,2.909725492,0.856162328,0.157019861,1.478604982,2.271923491,2.919073685,3.74537708
12.85589699,F,2.909953678,0.856081272,0.158406825,1.479637637,2.272743463,2.919720159,3.745802027
12.86289577,F,2.91018171,0.856000292,0.159793463,1.480670071,2.273563275,2.920366526,3.746226932
12.86989455,F,2.910409587,0.855919389,0.161179776,1.481702283,2.274382929,2.921012784,3.746651794
12.87689333,F,2.91063731,0.855838562,0.162565763,1.482734274,2.275202423,2.921658935,3.747076613
12.88389211,F,2.910864878,0.855757813,0.163951425,1.483766043,2.276021759,2.922304977,3.747501388
12.89089089,F,2.911092292,0.855677139,0.165336762,1.484797591,2.276840935,2.922950911,3.747926121
12.89788967,F,2.911319552,0.855596543,0.166721773,1.485828917,2.277659952,2.923596737,3.74835081
12.90488845,F,2.911546657,0.855516023,0.168106459,1.486860023,2.278478811,2.924242455,3.748775456
12.91188723,F,2.911773608,0.85543558,0.16949082,1.487890907,2.27929751,2.924888064,3.749200059
12.91888601,F,2.912000405,0.855355213,0.170874856,1.488921569,2.280116051,2.925533566,3.749624619
