Age,Sex,mu,sigma,P5,P25,P50,P75,P95
15.74039245,F,0.984576638,0.179464088,0.482721561,0.751735831,0.868015767,0.936421826,0.978849337
15.74736654,F,0.984577441,0.179434138,0.483052425,0.751891388,0.868095532,0.936456964,0.97885682
15.75434064,F,0.984578244,0.179404216,0.483383074,0.752046849,0.868175251,0.936492085,0.978864306
15.76131474,F,0.984579045,0.179374322,0.483713507,0.752202212,0.868254924,0.93652719,0.978871794
15.76828884,F,0.984579845,0.179344455,0.484043726,0.752357478,0.868334551,0.936562279,0.978879284
15.77526293,F,0.984580644,0.179314616,0.48437373,0.752512647,0.868414131,0.936597352,0.978886777
15.78223703,F,0.984581442,0.179284804,0.484703519,0.752667719,0.868493665,0.936632409,0.978894271
15.78921113,F,0.984582239,0.179255021,0.485033094,0.752822694,0.868573153,0.936667449,0.978901769
15.79618523,F,0.984583034,0.179225265,0.485362454,0.752977572,0.868652595,0.936702474,0.978909268
15.80315932,F,0.984583829,0.179195537,0.4856916,0.753132353,0.868731991,0.936737482,0.97891677
15.81013342,F,0.984584622,0.179165836,0.486020533,0.753287038,0.868811341,0.936772473,0.978924274
15.81710752,F,0.984585414,0.179136163,0.486349251,0.753441626,0.868890645,0.936807449,0.978931781
15.82408162,F,0.984586205,0.179106518,0.486677756,0.753596117,0.868969903,0.936842409,0.97893929
15.83105571,F,0.984586994,0.1790769,0.487006047,0.753750512,0.869049115,0.936877352,0.978946801
15.83802981,F,0.984587783,0.17904731,0.487334124,0.75390481,0.869128281,0.93691228,0.978954315
15.84500391,F,0.98458857,0.179017747,0.487661989,0.754059012,0.869207401,0.936947191,0.978961831
15.85197801,F,0.984589356,0.178988212,0.48798964,0.754213118,0.869286476,0.936982086,0.978969349
15.8589521,F,0.984590141,0.178958705,0.488317079,0.754367127,0.869365505,0.937016965,0.97897687
15.8659262,F,0.984590925,0.178929225,0.488644304,0.754521041,0.869444488,0.937051828,0.978984393
15.8729003,F,0.984591707,0.178899773,0.488971317,0.754674858,0.869523425,0.937086676,0.978991918
15.87987439,F,0.984592489,0.178870348,0.489298117,0.754828579,0.869602317,0.937121507,0.978999446
15.88684849,F,0.984593269,0.178840951,0.489624706,0.754982204,0.869681163,0.937156322,0.979006976
15.89382259,F,0.984594048,0.178811581,0.489951081,0.755135734,0.869759963,0.937191121,0.979014508
15.90079669,F,0.984594826,0.178782239,0.490277245,0.755289167,0.869838718,0.937225904,0.979022043
15.90777078,F,0.984595603,0.178752924,0.490603197,0.755442505,0.869917427,0.937260671,0.97902958
15.91474488,F,0.984596378,0.178723637,0.490928937,0.755595747,0.869996091,0.937295422,0.97903712
15.92171898,F,0.984597153,0.178694377,0.491254466,0.755748893,0.87007471,0.937330158,0.979044662
15.92869308,F,0.984597926,0.178665144,0.491579783,0.755901944,0.870153282,0.937364877,0.979052206
15.93566717,F,0.984598698,0.17863594,0.491904889,0.7560549,0.87023181,0.937399581,0.979059753
15.94264127,F,0.984599469,0.178606762,0.492229783,0.75620776,0.870310292,0.937434268,0.979067302
15.94961537,F,0.984600238,0.178577612,0.492554467,0.756360525,0.870388729,0.93746894,0.979074853
15.95658947,F,0.984601007,0.178548489,0.49287894,0.756513194,0.870467121,0.937503596,0.979082407
15.96356356,F,0.984601774,0.178519394,0.493203202,0.756665769,0.870545467,0.937538236,0.979089963
15.97053766,F,0.98460254,0.178490326,0.493527254,0.756818248,0.870623768,0.93757286,0.979097522
15.97751176,F,0.984603305,0.178461286,0.493851095,0.756970632,0.870702024,0.937607469,0.979105083
15.98448586,F,0.984604069,0.178432272,0.494174726,0.757122921,0.870780235,0.937642061,0.979112646
15.99145995,F,0.984604832,0.178403287,0.494498146,0.757275115,0.870858401,0.937676638,0.979120212
15.99843405,F,0.984605593,0.178374328,0.494821357,0.757427215,0.870936522,0.937711199,0.97912778
16.00540815,F,0.984606353,0.178345397,0.495144358,0.75757922,0.871014597,0.937745744,0.979135351
16.01238225,F,0.984607112,0.178316493,0.49546715,0.75773113,0.871092628,0.937780274,0.979142924
16.01935634,F,0.98460787,0.178287616,0.495789731,0.757882945,0.871170614,0.937814788,0.979150499
16.02633044,F,0.984608627,0.178258767,0.496112104,0.758034666,0.871248554,0.937849286,0.979158077
16.03330454,F,0.984609383,0.178229945,0.496434267,0.758186292,0.87132645,0.937883768,0.979165657
16.04027863,F,0.984610137,0.17820115,0.496756221,0.758337824,0.871404301,0.937918235,0.97917324
16.04725273,F,0.98461089,0.178172383,0.497077967,0.758489261,0.871482107,0.937952686,0.979180824
16.05422683,F,0.984611642,0.178143643,0.497399503,0.758640604,0.871559869,0.937987122,0.979188412
16.06120093,F,0.984612393,0.17811493,0.497720831,0.758791853,0.871637585,0.938021541,0.979196002
16.06817502,F,0.984613143,0.178086244,0.49804195,0.758943008,0.871715257,0.938055946,0.979203594
16.07514912,F,0.984613891,0.178057585,0.498362861,0.759094069,0.871792884,0.938090334,0.979211188
16.08212322,F,0.984614639,0.178028954,0.498683564,0.759245035,0.871870467,0.938124707,0.979218785
16.08909732,F,0.984615385,0.178000349,0.499004059,0.759395908,0.871948005,0.938159064,0.979226385
16.09607141,F,0.98461613,0.177971772,0.499324346,0.759546687,0.872025498,0.938193406,0.979233986
16.10304551,F,0.984616874,0.177943222,0.499644425,0.759697372,0.872102947,0.938227732,0.979241591
16.11001961,F,0.984617616,0.1779147,0.499964297,0.759847963,0.872180351,0.938262043,0.979249197
16.11699371,F,0.984618358,0.177886204,0.500283961,0.759998461,0.87225771,0.938296338,0.979256806
16.1239678,F,0.984619098,0.177857735,0.500603418,0.760148865,0.872335026,0.938330618,0.979264418
16.1309419,F,0.984619837,0.177829294,0.500922668,0.760299175,0.872412297,0.938364882,0.979272032
16.137916,F,0.984620575,0.17780088,0.501241711,0.760449392,0.872489523,0.938399131,0.979279648
16.1448901,F,0.984621312,0.177772492,0.501560547,0.760599516,0.872566705,0.938433364,0.979287267
16.15186419,F,0.984622048,0.177744132,0.501879176,0.760749546,0.872643843,0.938467582,0.979294888
16.15883829,F,0.984622782,0.177715799,0.502197598,0.760899483,0.872720936,0.938501784,0.979302512
16.16581239,F,0.984623515,0.177687493,0.502515814,0.761049327,0.872797986,0.938535971,0.979310138
16.17278649,F,0.984624247,0.177659214,0.502833824,0.761199078,0.872874991,0.938570142,0.979317766
16.17976058,F,0.984624978,0.177630962,0.503151628,0.761348735,0.872951951,0.938604299,0.979325397
16.18673468,F,0.984625708,0.177602737,0.503469226,0.7614983,0.873028868,0.938638439,0.97933303
16.19370878,F,0.984626437,0.177574539,0.503786618,0.761647772,0.873105741,0.938672565,0.979340666
16.20068287,F,0.984627164,0.177546368,0.504103804,0.76179715,0.873182569,0.938706674,0.979348305
16.20765697,F,0.98462789,0.177518224,0.504420785,0.761946436,0.873259354,0.938740769,0.979355945
16.21463107,F,0.984628615,0.177490107,0.50473756,0.76209563,0.873336094,0.938774848,0.979363588
16.22160517,F,0.984629339,0.177462017,0.50505413,0.76224473,0.873412791,0.938808912,0.979371234
16.22857926,F,0.984630062,0.177433954,0.505370495,0.762393738,0.873489443,0.938842961,0.979378882
16.23555336,F,0.984630783,0.177405918,0.505686655,0.762542654,0.873566052,0.938876994,0.979386532
16.24252746,F,0.984631504,0.177377909,0.506002611,0.762691477,0.873642616,0.938911013,0.979394185
16.24950156,F,0.984632223,0.177349927,0.506318361,0.762840208,0.873719137,0.938945015,0.979401841
16.25647565,F,0.984632941,0.177321971,0.506633907,0.762988846,0.873795614,0.938979003,0.979409499
16.26344975,F,0.984633658,0.177294043,0.506949249,0.763137392,0.873872048,0.939012975,0.979417159
16.27042385,F,0.984634373,0.177266141,0.507264386,0.763285846,0.873948437,0.939046933,0.979424822
16.27739795,F,0.984635088,0.177238266,0.50757932,0.763434208,0.874024783,0.939080874,0.979432487
16.28437204,F,0.984635801,0.177210418,0.507894049,0.763582478,0.874101085,0.939114801,0.979440154
16.29134614,F,0.984636513,0.177182597,0.508208575,0.763730655,0.874177344,0.939148713,0.979447825
16.29832024,F,0.984637224,0.177154803,0.508522896,0.763878741,0.874253559,0.939182609,0.979455497
16.30529434,F,0.984637934,0.177127036,0.508837015,0.764026735,0.87432973,0.939216491,0.979463172
16.31226843,F,0.984638643,0.177099295,0.50915093,0.764174637,0.874405858,0.939250357,0.97947085
16.31924253,F,0.98463935,0.177071581,0.509464642,0.764322448,0.874481942,0.939284208,0.97947853
16.32621663,F,0.984640056,0.177043894,0.50977815,0.764470167,0.874557983,0.939318044,0.979486212
16.33319072,F,0.984640761,0.177016234,0.510091456,0.764617794,0.874633981,0.939351864,0.979493897
16.34016482,F,0.984641465,0.176988601,0.510404559,0.76476533,0.874709935,0.93938567,0.979501585
16.34713892,F,0.984642168,0.176960994,0.510717459,0.764912774,0.874785845,0.939419461,0.979509275
16.35411302,F,0.98464287,0.176933414,0.511030157,0.765060127,0.874861712,0.939453236,0.979516967
16.36108711,F,0.98464357,0.176905861,0.511342653,0.765207389,0.874937536,0.939486997,0.979524662
16.36806121,F,0.984644269,0.176878335,0.511654946,0.765354559,0.875013317,0.939520743,0.979532359
16.37503531,F,0.984644967,0.176850835,0.511967037,0.765501638,0.875089055,0.939554473,0.979540059
16.38200941,F,0.984645664,0.176823362,0.512278926,0.765648626,0.875164749,0.939588189,0.979547761
16.3889835,F,0.98464636,0.176795915,0.512590614,0.765795523,0.8752404,0.939621889,0.979555466
16.3959576,F,0.984647054,0.176768496,0.512902099,0.765942329,0.875316008,0.939655575,0.979563174
16.4029317,F,0.984647748,0.176741103,0.513213384,0.766089044,0.875391573,0.939689246,0.979570883
16.4099058,F,0.98464844,0.176713736,0.513524467,0.766235669,0.875467094,0.939722901,0.979578596
16.41687989,F,0.984649131,0.176686397,0.513835348,0.766382202,0.875542573,0.939756542,0.97958631
16.42385399,F,0.984649821,0.176659084,0.514146029,0.766528645,0.875618009,0.939790168,0.979594028
16.43082809,F,0.984650509,0.176631797,0.514456509,0.766674997,0.875693402,0.939823779,0.979601747
16.43780219,F,0.984651197,0.176604537,0.514766787,0.766821258,0.875768751,0.939857375,0.97960947
16.44477628,F,0.984651883,0.176577304,0.515076866,0.766967429,0.875844058,0.939890956,0.979617194
16.45175038,F,0.984652568,0.176550097,0.515386743,0.76711351,0.875919322,0.939924523,0.979624922
16.45872448,F,0.984653252,0.176522917,0.515696421,0.7672595,0.875994543,0.939958074,0.979632651
16.46569858,F,0.984653935,0.176495764,0.516005898,0.7674054,0.876069722,0.939991611,0.979640384
16.47267267,F,0.984654616,0.176468637,0.516315175,0.767551209,0.876144857,0.940025133,0.979648119
16.47964677,F,0.984655297,0.176441537,0.516624252,0.767696929,0.87621995,0.94005864,0.979655856
16.48662087,F,0.984655976,0.176414463,0.516933129,0.767842558,0.876295,0.940092132,0.979663596
16.49359496,F,0.984656654,0.176387415,0.517241807,0.767988097,0.876370008,0.94012561,0.979671338
16.50056906,F,0.984657331,0.176360395,0.517550285,0.768133546,0.876444973,0.940159072,0.979679083
16.50754316,F,0.984658007,0.1763334,0.517858564,0.768278906,0.876519895,0.94019252,0.97968683
16.51451726,F,0.984658681,0.176306433,0.518166643,0.768424175,0.876594775,0.940225954,0.97969458
16.52149135,F,0.984659355,0.176279491,0.518474524,0.768569354,0.876669612,0.940259372,0.979702332
16.52846545,F,0.984660027,0.176252576,0.518782205,0.768714444,0.876744406,0.940292776,0.979710087
16.53543955,F,0.984660698,0.176225688,0.519089688,0.768859445,0.876819158,0.940326165,0.979717845
16.54241365,F,0.984661368,0.176198826,0.519396972,0.769004355,0.876893868,0.94035954,0.979725605
16.54938774,F,0.984662036,0.176171991,0.519704057,0.769149176,0.876968535,0.940392899,0.979733367
16.55636184,F,0.984662704,0.176145181,0.520010944,0.769293908,0.87704316,0.940426244,0.979741132
16.56333594,F,0.98466337,0.176118399,0.520317633,0.76943855,0.877117743,0.940459575,0.9797489
16.57031004,F,0.984664035,0.176091643,0.520624124,0.769583103,0.877192283,0.940492891,0.97975667
16.57728413,F,0.984664699,0.176064913,0.520930417,0.769727566,0.877266781,0.940526192,0.979764443
16.58425823,F,0.984665362,0.176038209,0.521236511,0.769871941,0.877341236,0.940559479,0.979772218
16.59123233,F,0.984666024,0.176011532,0.521542409,0.770016226,0.87741565,0.940592751,0.979779995
16.59820643,F,0.984666684,0.175984881,0.521848108,0.770160422,0.877490021,0.940626008,0.979787776
16.60518052,F,0.984667344,0.175958257,0.522153611,0.770304529,0.87756435,0.940659251,0.979795558
16.61215462,F,0.984668002,0.175931659,0.522458916,0.770448547,0.877638637,0.94069248,0.979803344
16.61912872,F,0.984668659,0.175905087,0.522764023,0.770592476,0.877712882,0.940725693,0.979811131
16.62610282,F,0.984669314,0.175878542,0.523068934,0.770736317,0.877787085,0.940758893,0.979818922
16.63307691,F,0.984669969,0.175852023,0.523373648,0.770880069,0.877861246,0.940792078,0.979826715
16.64005101,F,0.984670622,0.17582553,0.523678166,0.771023732,0.877935364,0.940825248,0.97983451
16.64702511,F,0.984671275,0.175799063,0.523982486,0.771167306,0.878009441,0.940858404,0.979842308
16.6539992,F,0.984671926,0.175772623,0.524286611,0.771310792,0.878083476,0.940891545,0.979850109
16.6609733,F,0.984672576,0.175746209,0.524590539,0.771454189,0.878157469,0.940924672,0.979857912
16.6679474,F,0.984673224,0.175719822,0.524894271,0.771597498,0.87823142,0.940957785,0.979865718
16.6749215,F,0.984673872,0.17569346,0.525197806,0.771740718,0.87830533,0.940990883,0.979873526
16.68189559,F,0.984674518,0.175667125,0.525501146,0.771883851,0.878379197,0.941023966,0.979881337
16.68886969,F,0.984675163,0.175640816,0.525804291,0.772026894,0.878453023,0.941057036,0.97988915
16.69584379,F,0.984675807,0.175614533,0.526107239,0.77216985,0.878526807,0.94109009,0.979896966
16.70281789,F,0.98467645,0.175588276,0.526409992,0.772312718,0.878600549,0.941123131,0.979904784
16.70979198,F,0.984677092,0.175562046,0.52671255,0.772455498,0.87867425,0.941156157,0.979912606
16.71676608,F,0.984677732,0.175535842,0.527014913,0.772598189,0.878747909,0.941189169,0.979920429
16.72374018,F,0.984678372,0.175509664,0.527317081,0.772740793,0.878821527,0.941222166,0.979928255
16.73071428,F,0.98467901,0.175483512,0.527619053,0.772883309,0.878895103,0.94125515,0.979936084
16.73768837,F,0.984679647,0.175457386,0.527920831,0.773025737,0.878968637,0.941288118,0.979943915
16.74466247,F,0.984680283,0.175431287,0.528222414,0.773168077,0.87904213,0.941321073,0.979951749
16.75163657,F,0.984680917,0.175405213,0.528523803,0.77331033,0.879115581,0.941354013,0.979959586
16.75861067,F,0.984681551,0.175379166,0.528824998,0.773452495,0.879188991,0.941386939,0.979967425
16.76558476,F,0.984682183,0.175353145,0.529125998,0.773594573,0.87926236,0.941419851,0.979975266
16.77255886,F,0.984682814,0.17532715,0.529426804,0.773736563,0.879335687,0.941452748,0.979983111
16.77953296,F,0.984683444,0.17530118,0.529727416,0.773878465,0.879408972,0.941485632,0.979990957
16.78650706,F,0.984684073,0.175275238,0.530027835,0.774020281,0.879482217,0.941518501,0.979998807
16.79348115,F,0.9846847,0.175249321,0.53032806,0.774162009,0.87955542,0.941551356,0.980006659
16.80045525,F,0.984685327,0.17522343,0.530628091,0.77430365,0.879628582,0.941584196,0.980014513
16.80742935,F,0.984685952,0.175197565,0.530927929,0.774445203,0.879701703,0.941617023,0.98002237
16.81440344,F,0.984686576,0.175171726,0.531227573,0.77458667,0.879774782,0.941649835,0.98003023
16.82137754,F,0.984687199,0.175145913,0.531527025,0.774728049,0.879847821,0.941682634,0.980038092
16.82835164,F,0.984687821,0.175120127,0.531826283,0.774869342,0.879920818,0.941715418,0.980045957
16.83532574,F,0.984688441,0.175094366,0.532125349,0.775010548,0.879993774,0.941748188,0.980053825
16.84229983,F,0.98468906,0.175068631,0.532424221,0.775151667,0.880066689,0.941780943,0.980061695
16.84927393,F,0.984689679,0.175042923,0.532722902,0.775292699,0.880139563,0.941813685,0.980069568
16.85624803,F,0.984690296,0.17501724,0.53302139,0.775433644,0.880212396,0.941846413,0.980077443
16.86322213,F,0.984690911,0.174991583,0.533319685,0.775574503,0.880285188,0.941879126,0.980085321
16.87019622,F,0.984691526,0.174965952,0.533617789,0.775715275,0.88035794,0.941911826,0.980093201
16.87717032,F,0.98469214,0.174940347,0.5339157,0.775855961,0.88043065,0.941944512,0.980101084
16.88414442,F,0.984692752,0.174914768,0.53421342,0.77599656,0.880503319,0.941977183,0.98010897
16.89111852,F,0.984693363,0.174889215,0.534510947,0.776137073,0.880575948,0.942009841,0.980116858
16.89809261,F,0.984693973,0.174863688,0.534808283,0.776277499,0.880648536,0.942042484,0.980124749
16.90506671,F,0.984694582,0.174838187,0.535105428,0.776417839,0.880721083,0.942075113,0.980132643
16.91204081,F,0.984695189,0.174812711,0.535402381,0.776558093,0.880793589,0.942107729,0.980140539
16.91901491,F,0.984695796,0.174787262,0.535699143,0.776698261,0.880866054,0.942140331,0.980148437
16.925989,F,0.984696401,0.174761838,0.535995714,0.776838343,0.880938479,0.942172918,0.980156339
16.9329631,F,0.984697005,0.174736441,0.536292094,0.776978339,0.881010863,0.942205492,0.980164243
16.9399372,F,0.984697608,0.174711069,0.536588284,0.777118249,0.881083207,0.942238052,0.980172149
16.94691129,F,0.98469821,0.174685723,0.536884282,0.777258073,0.88115551,0.942270597,0.980180059
16.95388539,F,0.98469881,0.174660402,0.53718009,0.777397811,0.881227773,0.942303129,0.98018797
16.96085949,F,0.98469941,0.174635108,0.537475708,0.777537463,0.881299994,0.942335647,0.980195885
16.96783359,F,0.984700008,0.174609839,0.537771135,0.77767703,0.881372176,0.942368151,0.980203802
16.97480768,F,0.984700605,0.174584597,0.538066372,0.777816511,0.881444317,0.942400642,0.980211722
16.98178178,F,0.984701201,0.17455938,0.538361419,0.777955906,0.881516417,0.942433118,0.980219644
16.98875588,F,0.984701796,0.174534188,0.538656277,0.778095216,0.881588478,0.942465581,0.980227569
16.99572998,F,0.984702389,0.174509023,0.538950944,0.778234441,0.881660497,0.94249803,0.980235496
17.00270407,F,0.984702982,0.174483883,0.539245422,0.77837358,0.881732477,0.942530465,0.980243427
17.00967817,F,0.984703573,0.174458769,0.539539711,0.778512633,0.881804416,0.942562886,0.980251359
17.01665227,F,0.984704163,0.174433681,0.53983381,0.778651602,0.881876315,0.942595293,0.980259295
17.02362637,F,0.984704752,0.174408618,0.54012772,0.778790485,0.881948173,0.942627687,0.980267233
17.03060046,F,0.984705339,0.174383582,0.540421441,0.778929283,0.882019992,0.942660067,0.980275174
17.03757456,F,0.984705926,0.174358571,0.540714973,0.779067996,0.88209177,0.942692433,0.980283117
17.04454866,F,0.984706511,0.174333585,0.541008316,0.779206624,0.882163508,0.942724786,0.980291063
17.05152276,F,0.984707095,0.174308626,0.541301471,0.779345167,0.882235206,0.942757124,0.980299012
17.05849685,F,0.984707678,0.174283692,0.541594437,0.779483626,0.882306864,0.942789449,0.980306963
17.06547095,F,0.98470826,0.174258783,0.541887215,0.779621999,0.882378482,0.942821761,0.980314917
17.07244505,F,0.984708841,0.174233901,0.542179804,0.779760288,0.88245006,0.942854058,0.980322874
17.07941915,F,0.98470942,0.174209043,0.542472205,0.779898492,0.882521597,0.942886342,0.980330833
17.08639324,F,0.984709998,0.174184212,0.542764419,0.780036611,0.882593095,0.942918613,0.980338795
17.09336734,F,0.984710575,0.174159406,0.543056444,0.780174646,0.882664553,0.942950869,0.98034676
17.10034144,F,0.984711151,0.174134626,0.543348282,0.780312596,0.882735971,0.942983112,0.980354727
17.10731553,F,0.984711726,0.174109872,0.543639932,0.780450461,0.882807349,0.943015342,0.980362697
17.11428963,F,0.984712299,0.174085143,0.543931394,0.780588243,0.882878688,0.943047558,0.980370669
17.12126373,F,0.984712872,0.174060439,0.54422267,0.78072594,0.882949986,0.94307976,0.980378644
17.12823783,F,0.984713443,0.174035762,0.544513758,0.780863552,0.883021245,0.943111949,0.980386622
17.13521192,F,0.984714013,0.174011109,0.544804659,0.781001081,0.883092464,0.943144124,0.980394603
17.14218602,F,0.984714582,0.173986483,0.545095373,0.781138525,0.883163643,0.943176285,0.980402586
